Timestamp,Side,OperationType,Filename,FileSize,FileMode
2025-01-02T17:22:28+08:00,src,Open,/etc/passwd,886,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/etc/group,452,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Read,/etc/passwd,886,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Read,/etc/group,452,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/etc/passwd,886,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/etc/group,452,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/etc/group,452,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/usr/local/bin/docker-entrypoint.sh,124,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/local/bin/docker-entrypoint.sh,124,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Open,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Open,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Open,/etc/ld.so.cache,4766,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Read,/etc/ld.so.cache,4766,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Open,/usr/local/bin/docker-entrypoint.sh,124,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Open,/usr/local/bin/memcached,1031624,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/local/bin/memcached,1031624,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Open,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/local/bin/memcached,1031624,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Read,/usr/local/bin/memcached,1031624,-rwxr-xr-x
2025-01-02T17:22:28+08:00,src,Open,/etc/ld.so.cache,4766,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libssl.so.3,688160,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libssl.so.3,688160,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libssl.so.3,688160,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libssl.so.3,688160,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
2025-01-02T17:22:28+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libcrypto.so.3,4730136,-rw-r--r--
