Timestamp,Side,OperationType,Filename,FileSize,FileMode
2025-01-03T01:49:56+08:00,src,Open,/etc/passwd,839,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/etc/group,434,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Read,/etc/passwd,839,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Read,/etc/group,434,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/etc/passwd,839,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/etc/group,434,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/etc/group,434,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/usr/local/bin/docker-php-entrypoint,118,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/local/bin/docker-php-entrypoint,118,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Open,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Open,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/bin/dash,125640,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Open,/etc/ld.so.cache,8734,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Read,/etc/ld.so.cache,8734,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libc.so.6,1922136,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Open,/usr/local/bin/docker-php-entrypoint,118,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Open,/usr/local/bin/php,18901328,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/local/bin/php,18901328,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Open,/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2,210904,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/local/bin/php,18901328,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Read,/usr/local/bin/php,18901328,-rwxr-xr-x
2025-01-03T01:49:56+08:00,src,Open,/etc/ld.so.cache,8734,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libreadline.so.8.2,354536,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libreadline.so.8.2,354536,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libreadline.so.8.2,354536,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libreadline.so.8.2,354536,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Open,/usr/lib/x86_64-linux-gnu/libm.so.6,907784,-rw-r--r--
2025-01-03T01:49:56+08:00,src,Read,/usr/lib/x86_64-linux-gnu/libm.so.6,907784,-rw-r--r--
