Timestamp,Side,OperationType,Filename,FileSize,FileMode
2025-01-02T22:42:25+08:00,src,Open,/etc/passwd,922,-rw-r--r--
2025-01-02T22:42:25+08:00,src,Open,/etc/group,446,-rw-r--r--
2025-01-02T22:42:25+08:00,src,Read,/etc/passwd,922,-rw-r--r--
2025-01-02T22:42:25+08:00,src,Read,/etc/group,446,-rw-r--r--
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/bin/python3.10,17157264,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libcrypto.so.3,5131024,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/python3.10/site-packages/numpy/core/_multiarray_umath.cpython-310-x86_64-linux-gnu.so,6296344,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libmkl_vml_avx2.so.2,15191553,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libmkl_avx2.so.2,50754345,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libmkl_rt.so.2,15822785,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libnvJitLink.so.12.1.105,48511432,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libcublasLt.so.12.1.0.26,507691264,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/python3.10/site-packages/optree/_C.cpython-310-x86_64-linux-gnu.so,561544,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Read,/opt/conda/lib/python3.10/site-packages/optree/_C.cpython-310-x86_64-linux-gnu.so,561544,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/python3.10/lib-dynload/unicodedata.cpython-310-x86_64-linux-gnu.so,1208032,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libcublas.so.12.1.0.26,107456016,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libcurand.so.10.3.4.107,96263449,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libssl.so.3,774200,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/python3.10/site-packages/torch/lib/libcusparseLt-f8b4a9fb.so.0,34573785,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libcufft.so.11.0.2.4,192721224,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/libcusparse.so.12.0.2.55,255173080,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/python3.10/lib-dynload/_asyncio.cpython-310-x86_64-linux-gnu.so,228752,-rwxr-xr-x
2025-01-02T22:42:28+08:00,src,Open,/opt/conda/lib/python3.10/lib-dynload/_json.cpython-310-x86_64-linux-gnu.so,163064,-rwxr-xr-x
